Customer ID,Store Name,Transaction Date,Department,Product Name,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status,Customer Loyality Rating
8213,Supersave Central,23-10-2023,Personal Care,Tomatoes,5,29,145,0,146,High Sales,326,No Discount,Medium,Bulk Order,Medium Loyality
8218,Familyfood Express,30-07-2024,Canned Goods,Bread,3,16,48,0,47,Medium Sales,153,No Discount,Medium,Medium Order,Medium Loyality
8222,Greengrocer Plaza,01-09-2023,Health & Wellness,Salmon,5,14,70,14,56,High Sales,358,Medium Discount,Medium,Bulk Order,Medium Loyality
8231,Familyfood Express,04-10-2024,Health & Wellness,Pasta,3,18,54,11,44,High Sales,477,Medium Discount,Medium,Medium Order,Premium Loyality
8238,Familyfood Express,15-07-2024,Bakery,Bread,5,14,70,5,65,High Sales,360,Low Discount,Medium,Bulk Order,Medium Loyality
8239,Supersave Central,08-10-2024,Frozen Foods,Cheese,1,19,19,4,15,Small Sales,123,Low Discount,Medium,Small Order,Medium Loyality
8242,City Fresh Store,19-03-2025,Dairy,Onions,2,23,46,9,36,Medium Sales,287,Medium Discount,Medium,Medium Order,Medium Loyality
8245,Freshmart Downtown,18-07-2025,Dairy,Pasta,3,1,3,0,4,Small Sales,444,No Discount,Low,Medium Order,Premium Loyality
8247,Valueplus Market,28-12-2024,Meat & Seafood,Potatoes,4,16,64,6,57,High Sales,346,Medium Discount,Medium,Medium Order,Medium Loyality
8248,Valueplus Market,04-06-2025,Snacks & Candy,Salmon,1,20,20,4,16,Medium Sales,33,Low Discount,Medium,Small Order,Low Loyality
8251,Freshmart Downtown,24-11-2024,Personal Care,Milk,1,28,28,3,26,Medium Sales,342,Low Discount,Medium,Small Order,Medium Loyality
8253,Familyfood Express,24-03-2024,Frozen Foods,Orange Juice,4,16,64,0,63,High Sales,325,No Discount,Medium,Medium Order,Medium Loyality
8259,Valueplus Market,02-01-2025,Produce,Bananas,1,1,1,0,1,Small Sales,50,No Discount,Low,Small Order,Low Loyality
8264,City Fresh Store,17-07-2024,Beverages,Bananas,3,7,21,4,17,Medium Sales,275,Low Discount,Low,Medium Order,Medium Loyality
8265,City Fresh Store,26-04-2025,Household Items,Ground Beef,2,15,30,0,30,Medium Sales,486,No Discount,Medium,Medium Order,Premium Loyality
8267,Familyfood Express,03-10-2023,Household Items,Milk,1,18,18,2,16,Small Sales,322,Low Discount,Medium,Small Order,Medium Loyality
8272,Greengrocer Plaza,06-05-2024,Household Items,Cheese,1,4,4,3,1,Small Sales,292,Low Discount,Low,Small Order,Medium Loyality
8291,Megamart Westside,14-08-2023,Frozen Foods,Cheese,3,12,36,5,29,Medium Sales,473,Low Discount,Medium,Medium Order,Premium Loyality
8292,Quickstop Market,14-10-2023,Bakery,Bananas,5,19,95,5,89,High Sales,348,Low Discount,Medium,Bulk Order,Medium Loyality
8305,Corner Grocery,17-11-2024,Meat & Seafood,Eggs,5,5,25,5,19,Medium Sales,364,Low Discount,Low,Bulk Order,Medium Loyality
8311,Greengrocer Plaza,20-01-2024,Personal Care,Bananas,4,20,80,2,80,High Sales,180,Low Discount,Medium,Medium Order,Medium Loyality
8319,Supersave Central,20-09-2024,Personal Care,Chicken Breast,1,7,7,1,6,Small Sales,5,Low Discount,Low,Small Order,Low Loyality
8325,Greengrocer Plaza,08-09-2023,Canned Goods,Rice,3,10,30,6,23,Medium Sales,248,Medium Discount,Medium,Medium Order,Medium Loyality
8344,Valueplus Market,02-04-2025,Household Items,Apples,4,17,68,10,58,High Sales,22,Medium Discount,Medium,Medium Order,Low Loyality
8353,Valueplus Market,12-10-2024,Bakery,Chicken Breast,5,19,95,0,94,High Sales,66,No Discount,Medium,Bulk Order,Low Loyality
8354,City Fresh Store,17-01-2025,Dairy,Bread,4,27,108,2,106,High Sales,147,Low Discount,Medium,Medium Order,Medium Loyality
8355,Megamart Westside,04-02-2024,Snacks & Candy,Tomatoes,3,18,54,4,49,High Sales,413,Low Discount,Medium,Medium Order,Premium Loyality
8357,Quickstop Market,13-11-2024,Beverages,Pasta,1,15,15,2,13,Small Sales,296,Low Discount,Medium,Small Order,Medium Loyality
8361,Corner Grocery,10-07-2025,Frozen Foods,Milk,4,16,64,10,56,High Sales,358,Medium Discount,Medium,Medium Order,Medium Loyality
8365,Greengrocer Plaza,02-08-2024,Canned Goods,Orange Juice,5,28,140,28,113,High Sales,267,High Discount,Medium,Bulk Order,Medium Loyality
8366,Quickstop Market,15-02-2024,Beverages,Milk,5,1,5,1,5,Small Sales,395,Low Discount,Low,Bulk Order,Medium Loyality
8369,Unknown,25-05-2025,Produce,Milk,5,9,45,7,37,Medium Sales,33,Medium Discount,Low,Bulk Order,Low Loyality
8371,Familyfood Express,21-05-2024,Beverages,Carrots,5,12,60,2,59,High Sales,58,Low Discount,Medium,Bulk Order,Low Loyality
8378,Greengrocer Plaza,22-03-2025,Health & Wellness,Tomatoes,4,21,84,5,81,High Sales,498,Low Discount,Medium,Medium Order,Premium Loyality
8381,Familyfood Express,12-07-2025,Produce,Ground Beef,1,14,14,0,14,Small Sales,470,No Discount,Medium,Small Order,Premium Loyality
8385,Freshmart Downtown,12-02-2024,Canned Goods,Bananas,4,26,104,2,101,High Sales,372,Low Discount,Medium,Medium Order,Medium Loyality
8389,Greengrocer Plaza,30-11-2024,Bakery,Potatoes,1,14,14,3,11,Small Sales,243,Low Discount,Medium,Small Order,Medium Loyality
8391,Greengrocer Plaza,24-06-2025,Personal Care,Ground Beef,4,12,48,7,42,Medium Sales,465,Medium Discount,Medium,Medium Order,Premium Loyality
8398,Valueplus Market,26-06-2025,Meat & Seafood,Tomatoes,2,18,36,0,36,Medium Sales,442,No Discount,Medium,Medium Order,Premium Loyality
8404,Megamart Westside,05-09-2023,Beverages,Onions,2,16,32,3,30,Medium Sales,62,Low Discount,Medium,Medium Order,Low Loyality
8405,Freshmart Downtown,04-10-2023,Bakery,Apples,4,10,40,4,37,Medium Sales,292,Low Discount,Medium,Medium Order,Medium Loyality
8408,City Fresh Store,11-10-2024,Canned Goods,Cheese,1,22,22,0,22,Medium Sales,459,No Discount,Medium,Small Order,Premium Loyality
8412,Unknown,10-04-2024,Household Items,Salmon,1,3,3,1,3,Small Sales,190,Low Discount,Low,Small Order,Medium Loyality
8417,City Fresh Store,05-03-2024,Health & Wellness,Onions,4,11,44,2,44,Medium Sales,221,Low Discount,Medium,Medium Order,Medium Loyality
8428,Megamart Westside,24-11-2024,Beverages,Apples,4,27,108,0,108,High Sales,496,No Discount,Medium,Medium Order,Premium Loyality
8430,Greengrocer Plaza,11-06-2024,Beverages,Carrots,1,24,24,5,19,Medium Sales,463,Low Discount,Medium,Small Order,Premium Loyality
8432,Supersave Central,27-04-2024,Health & Wellness,Salmon,3,24,72,7,66,High Sales,133,Medium Discount,Medium,Medium Order,Medium Loyality
8433,Megamart Westside,02-09-2024,Canned Goods,Potatoes,4,24,96,10,87,High Sales,330,Medium Discount,Medium,Medium Order,Medium Loyality
8434,Megamart Westside,04-03-2024,Household Items,Yogurt,2,11,22,1,21,Medium Sales,90,Low Discount,Medium,Medium Order,Low Loyality
8438,Quickstop Market,01-10-2023,Snacks & Candy,Cereal,3,9,27,3,23,Medium Sales,150,Low Discount,Low,Medium Order,Medium Loyality
8444,Quickstop Market,17-12-2024,Meat & Seafood,Rice,1,29,29,0,29,Medium Sales,31,No Discount,Medium,Small Order,Low Loyality
8450,Valueplus Market,17-10-2023,Frozen Foods,Cereal,4,12,48,7,42,Medium Sales,80,Medium Discount,Medium,Medium Order,Low Loyality
8454,Valueplus Market,15-03-2024,Frozen Foods,Apples,1,20,20,2,18,Medium Sales,13,Low Discount,Medium,Small Order,Low Loyality
8457,Supersave Central,06-09-2024,Personal Care,Bananas,1,6,6,1,5,Small Sales,101,Low Discount,Low,Small Order,Medium Loyality
8460,Freshmart Downtown,31-07-2025,Personal Care,Pasta,5,27,135,0,135,High Sales,276,No Discount,Medium,Bulk Order,Medium Loyality
8471,Valueplus Market,22-05-2024,Meat & Seafood,Bread,4,13,52,1,52,High Sales,192,Low Discount,Medium,Medium Order,Medium Loyality
8479,City Fresh Store,07-08-2023,Beverages,Carrots,1,28,28,0,28,Medium Sales,416,No Discount,Medium,Small Order,Premium Loyality
8483,Quickstop Market,13-08-2023,Bakery,Eggs,3,2,6,2,3,Small Sales,333,Low Discount,Low,Medium Order,Medium Loyality
8486,Familyfood Express,18-08-2023,Snacks & Candy,Eggs,5,25,125,25,99,High Sales,93,High Discount,Medium,Bulk Order,Low Loyality
8487,Familyfood Express,30-11-2023,Canned Goods,Salmon,5,21,105,3,102,High Sales,445,Low Discount,Medium,Bulk Order,Premium Loyality
8489,City Fresh Store,24-09-2023,Dairy,Eggs,1,11,11,2,9,Small Sales,104,Low Discount,Medium,Small Order,Medium Loyality
8491,Corner Grocery,09-02-2024,Health & Wellness,Rice,1,8,8,1,6,Small Sales,375,Low Discount,Low,Small Order,Medium Loyality
8492,Supersave Central,19-10-2024,Canned Goods,Potatoes,5,15,75,0,73,High Sales,497,No Discount,Medium,Bulk Order,Premium Loyality
8498,Megamart Westside,04-09-2023,Beverages,Ground Beef,5,7,35,4,32,Medium Sales,465,Low Discount,Low,Bulk Order,Premium Loyality
8501,Greengrocer Plaza,28-11-2024,Meat & Seafood,Orange Juice,4,20,80,8,72,High Sales,72,Medium Discount,Medium,Medium Order,Low Loyality
8504,Megamart Westside,18-12-2024,Produce,Eggs,1,20,20,3,17,Medium Sales,429,Low Discount,Medium,Small Order,Premium Loyality
8508,Greengrocer Plaza,01-12-2024,Snacks & Candy,Rice,3,7,21,3,19,Medium Sales,398,Low Discount,Low,Medium Order,Medium Loyality
8511,Valueplus Market,12-12-2024,Meat & Seafood,Orange Juice,2,4,8,0,8,Small Sales,84,No Discount,Low,Medium Order,Low Loyality
8517,Quickstop Market,25-11-2023,Personal Care,Rice,4,10,40,2,40,Medium Sales,356,Low Discount,Medium,Medium Order,Medium Loyality
8518,Freshmart Downtown,22-12-2024,Health & Wellness,Bananas,3,7,21,4,18,Medium Sales,494,Low Discount,Low,Medium Order,Premium Loyality
8520,City Fresh Store,18-10-2024,Frozen Foods,Bread,2,27,54,8,47,High Sales,430,Medium Discount,Medium,Medium Order,Premium Loyality
8527,City Fresh Store,26-09-2024,Snacks & Candy,Yogurt,1,4,4,0,3,Small Sales,220,No Discount,Low,Small Order,Medium Loyality
8529,Quickstop Market,19-08-2023,Dairy,Potatoes,5,19,95,3,90,High Sales,289,Low Discount,Medium,Bulk Order,Medium Loyality
8532,Megamart Westside,06-02-2025,Meat & Seafood,Pasta,1,23,23,2,21,Medium Sales,15,Low Discount,Medium,Small Order,Low Loyality
8538,Freshmart Downtown,14-05-2025,Beverages,Carrots,1,3,3,3,0,Small Sales,120,Low Discount,Low,Small Order,Medium Loyality
8541,Quickstop Market,04-05-2024,Health & Wellness,Yogurt,5,13,65,7,59,High Sales,327,Medium Discount,Medium,Bulk Order,Medium Loyality
8546,Corner Grocery,01-05-2024,Frozen Foods,Milk,3,3,9,0,10,Small Sales,73,No Discount,Low,Medium Order,Low Loyality
8555,City Fresh Store,14-12-2024,Household Items,Bananas,5,29,145,22,122,High Sales,434,High Discount,Medium,Bulk Order,Premium Loyality
8563,Supersave Central,07-02-2025,Meat & Seafood,Eggs,1,13,13,3,10,Small Sales,433,Low Discount,Medium,Small Order,Premium Loyality
8564,Supersave Central,26-12-2023,Canned Goods,Chicken Breast,2,10,20,0,20,Medium Sales,93,No Discount,Medium,Medium Order,Low Loyality
8570,Quickstop Market,25-10-2023,Health & Wellness,Orange Juice,4,13,52,10,40,High Sales,470,Medium Discount,Medium,Medium Order,Premium Loyality
8573,Megamart Westside,27-05-2024,Household Items,Onions,2,13,26,4,23,Medium Sales,21,Low Discount,Medium,Medium Order,Low Loyality
8575,Greengrocer Plaza,10-01-2025,Frozen Foods,Tomatoes,2,18,36,7,28,Medium Sales,437,Medium Discount,Medium,Medium Order,Premium Loyality
8579,City Fresh Store,17-02-2024,Frozen Foods,Cereal,1,15,15,3,12,Small Sales,38,Low Discount,Medium,Small Order,Low Loyality
8581,Unknown,30-10-2024,Bakery,Bananas,1,17,17,3,14,Small Sales,228,Low Discount,Medium,Small Order,Medium Loyality
8585,Supersave Central,11-01-2025,Personal Care,Chicken Breast,5,24,120,2,117,High Sales,431,Low Discount,Medium,Bulk Order,Premium Loyality
8586,City Fresh Store,17-07-2025,Health & Wellness,Eggs,5,4,20,3,17,Medium Sales,66,Low Discount,Low,Bulk Order,Low Loyality
8606,City Fresh Store,13-07-2025,Beverages,Tomatoes,1,22,22,2,21,Medium Sales,145,Low Discount,Medium,Small Order,Medium Loyality
8612,Supersave Central,06-01-2025,Bakery,Cereal,2,12,24,2,22,Medium Sales,426,Low Discount,Medium,Medium Order,Premium Loyality
8613,Familyfood Express,22-10-2024,Snacks & Candy,Potatoes,1,29,29,1,28,Medium Sales,72,Low Discount,Medium,Small Order,Low Loyality
8620,Familyfood Express,09-06-2025,Health & Wellness,Bananas,3,11,33,2,32,Medium Sales,317,Low Discount,Medium,Medium Order,Medium Loyality
8622,Freshmart Downtown,06-07-2025,Produce,Yogurt,4,18,72,4,67,High Sales,166,Low Discount,Medium,Medium Order,Medium Loyality
8632,Familyfood Express,16-01-2025,Bakery,Rice,2,7,14,2,12,Small Sales,134,Low Discount,Low,Medium Order,Medium Loyality
8633,Quickstop Market,24-06-2024,Snacks & Candy,Rice,4,24,96,19,76,High Sales,184,Medium Discount,Medium,Medium Order,Medium Loyality
8639,Greengrocer Plaza,24-09-2024,Produce,Potatoes,3,1,3,2,1,Small Sales,180,Low Discount,Low,Medium Order,Medium Loyality
8651,Supersave Central,07-06-2025,Meat & Seafood,Apples,1,19,19,2,17,Small Sales,195,Low Discount,Medium,Small Order,Medium Loyality
8657,Valueplus Market,21-07-2025,Snacks & Candy,Salmon,2,24,48,10,39,Medium Sales,322,Medium Discount,Medium,Medium Order,Medium Loyality
8668,Freshmart Downtown,20-09-2024,Household Items,Tomatoes,4,1,4,0,4,Small Sales,180,No Discount,Low,Medium Order,Medium Loyality
8682,Corner Grocery,15-07-2024,Household Items,Cereal,3,15,45,5,41,Medium Sales,340,Low Discount,Medium,Medium Order,Medium Loyality
8684,Quickstop Market,09-07-2025,Produce,Rice,5,13,65,0,63,High Sales,115,No Discount,Medium,Bulk Order,Medium Loyality
8685,Familyfood Express,20-07-2024,Household Items,Salmon,2,12,24,1,22,Medium Sales,350,Low Discount,Medium,Medium Order,Medium Loyality
8692,Valueplus Market,05-04-2025,Personal Care,Chicken Breast,1,15,15,0,15,Small Sales,66,No Discount,Medium,Small Order,Low Loyality
8699,Quickstop Market,20-03-2024,Snacks & Candy,Tomatoes,4,22,88,13,76,High Sales,298,Medium Discount,Medium,Medium Order,Medium Loyality
8700,Familyfood Express,03-05-2024,Canned Goods,Pasta,1,16,16,2,14,Small Sales,281,Low Discount,Medium,Small Order,Medium Loyality
8702,Corner Grocery,09-09-2023,Snacks & Candy,Chicken Breast,4,20,80,12,69,High Sales,291,Medium Discount,Medium,Medium Order,Medium Loyality
8710,Supersave Central,15-03-2024,Bakery,Ground Beef,4,6,24,4,21,Medium Sales,127,Low Discount,Low,Medium Order,Medium Loyality
8711,Familyfood Express,26-01-2024,Health & Wellness,Onions,3,5,15,4,10,Small Sales,155,Low Discount,Low,Medium Order,Medium Loyality
8714,City Fresh Store,17-03-2025,Personal Care,Pasta,5,16,80,8,70,High Sales,363,Medium Discount,Medium,Bulk Order,Medium Loyality
8717,Valueplus Market,27-03-2025,Canned Goods,Milk,1,21,21,4,17,Medium Sales,209,Low Discount,Medium,Small Order,Medium Loyality
8726,Valueplus Market,14-06-2025,Bakery,Bananas,5,18,90,13,75,High Sales,293,Medium Discount,Medium,Bulk Order,Medium Loyality
8734,Supersave Central,31-08-2023,Canned Goods,Cereal,1,5,5,1,5,Small Sales,234,Low Discount,Low,Small Order,Medium Loyality
8739,Megamart Westside,24-10-2023,Produce,Apples,2,28,56,3,54,High Sales,491,Low Discount,Medium,Medium Order,Premium Loyality
8740,City Fresh Store,28-01-2025,Snacks & Candy,Eggs,4,26,104,15,88,High Sales,307,Medium Discount,Medium,Medium Order,Medium Loyality
8744,Megamart Westside,11-02-2024,Dairy,Salmon,1,16,16,0,16,Small Sales,233,No Discount,Medium,Small Order,Medium Loyality
8749,Supersave Central,25-04-2025,Snacks & Candy,Eggs,1,15,15,2,12,Small Sales,496,Low Discount,Medium,Small Order,Premium Loyality
8752,Megamart Westside,14-04-2025,Personal Care,Salmon,1,21,21,5,16,Medium Sales,367,Low Discount,Medium,Small Order,Medium Loyality
8761,Corner Grocery,13-09-2024,Meat & Seafood,Bananas,5,5,25,0,23,Medium Sales,271,No Discount,Low,Bulk Order,Medium Loyality
8770,Valueplus Market,28-09-2023,Personal Care,Chicken Breast,2,17,34,5,28,Medium Sales,281,Low Discount,Medium,Medium Order,Medium Loyality
8775,Freshmart Downtown,29-02-2024,Household Items,Cereal,3,16,48,7,40,Medium Sales,352,Medium Discount,Medium,Medium Order,Medium Loyality
8777,Greengrocer Plaza,21-07-2024,Dairy,Carrots,2,8,16,2,14,Small Sales,317,Low Discount,Low,Medium Order,Medium Loyality
8787,City Fresh Store,07-10-2024,Frozen Foods,Cheese,3,17,51,10,42,High Sales,30,Medium Discount,Medium,Medium Order,Low Loyality
8790,Familyfood Express,04-03-2024,Canned Goods,Chicken Breast,1,16,16,3,13,Small Sales,57,Low Discount,Medium,Small Order,Low Loyality
8792,City Fresh Store,30-08-2024,Personal Care,Bread,2,22,44,4,40,Medium Sales,227,Low Discount,Medium,Medium Order,Medium Loyality
8793,Valueplus Market,11-08-2024,Produce,Ground Beef,1,21,21,4,17,Medium Sales,175,Low Discount,Medium,Small Order,Medium Loyality
8798,Corner Grocery,19-09-2023,Snacks & Candy,Milk,1,17,17,3,14,Small Sales,487,Low Discount,Medium,Small Order,Premium Loyality
8800,Supersave Central,20-12-2024,Frozen Foods,Pasta,4,27,108,0,106,High Sales,17,No Discount,Medium,Medium Order,Low Loyality
8801,Familyfood Express,21-10-2023,Meat & Seafood,Bread,5,4,20,0,19,Medium Sales,372,No Discount,Low,Bulk Order,Medium Loyality
8811,Megamart Westside,31-08-2024,Beverages,Tomatoes,4,22,88,13,75,High Sales,160,Medium Discount,Medium,Medium Order,Medium Loyality
8827,Corner Grocery,03-11-2023,Personal Care,Cereal,3,16,48,0,48,Medium Sales,469,No Discount,Medium,Medium Order,Premium Loyality
8837,Supersave Central,18-09-2024,Produce,Onions,4,24,96,19,77,High Sales,62,Medium Discount,Medium,Medium Order,Low Loyality
8840,City Fresh Store,09-12-2024,Personal Care,Potatoes,2,22,44,4,39,Medium Sales,270,Low Discount,Medium,Medium Order,Medium Loyality
8842,Valueplus Market,18-09-2024,Produce,Cheese,3,7,21,2,18,Medium Sales,102,Low Discount,Low,Medium Order,Medium Loyality
8843,Valueplus Market,14-07-2024,Household Items,Eggs,1,29,29,6,23,Medium Sales,229,Medium Discount,Medium,Small Order,Medium Loyality
8846,Familyfood Express,17-07-2025,Dairy,Yogurt,4,20,80,0,78,High Sales,494,No Discount,Medium,Medium Order,Premium Loyality
8847,Valueplus Market,26-05-2025,Meat & Seafood,Salmon,5,11,55,9,49,High Sales,18,Medium Discount,Medium,Bulk Order,Low Loyality
8849,Valueplus Market,20-01-2024,Health & Wellness,Milk,5,14,70,14,56,High Sales,86,Medium Discount,Medium,Bulk Order,Low Loyality
8851,Valueplus Market,01-11-2024,Beverages,Apples,1,29,29,6,23,Medium Sales,299,Medium Discount,Medium,Small Order,Medium Loyality
8861,Greengrocer Plaza,03-05-2024,Dairy,Apples,5,22,110,3,107,High Sales,156,Low Discount,Medium,Bulk Order,Medium Loyality
8871,Corner Grocery,17-12-2023,Frozen Foods,Apples,1,17,17,0,17,Small Sales,172,No Discount,Medium,Small Order,Medium Loyality
8873,City Fresh Store,15-06-2025,Personal Care,Cheese,4,20,80,16,63,High Sales,18,Medium Discount,Medium,Medium Order,Low Loyality
8886,Greengrocer Plaza,20-01-2024,Beverages,Cheese,3,2,6,1,5,Small Sales,189,Low Discount,Low,Medium Order,Medium Loyality
8894,City Fresh Store,24-04-2025,Household Items,Eggs,3,23,69,7,63,High Sales,127,Medium Discount,Medium,Medium Order,Medium Loyality
8900,Familyfood Express,28-01-2024,Health & Wellness,Cereal,3,18,54,5,47,High Sales,467,Low Discount,Medium,Medium Order,Premium Loyality
8905,Corner Grocery,07-08-2024,Beverages,Tomatoes,4,10,40,1,40,Medium Sales,199,Low Discount,Medium,Medium Order,Medium Loyality
8909,Supersave Central,27-10-2023,Household Items,Carrots,4,21,84,0,84,High Sales,5,No Discount,Medium,Medium Order,Low Loyality
8912,Quickstop Market,03-05-2024,Health & Wellness,Milk,5,4,20,4,17,Medium Sales,374,Low Discount,Low,Bulk Order,Medium Loyality
8916,Valueplus Market,28-10-2023,Beverages,Salmon,1,12,12,0,12,Small Sales,146,No Discount,Medium,Small Order,Medium Loyality
8921,Megamart Westside,02-08-2024,Bakery,Cheese,3,9,27,3,24,Medium Sales,39,Low Discount,Low,Medium Order,Low Loyality
8932,Valueplus Market,03-01-2024,Bakery,Orange Juice,3,5,15,3,11,Small Sales,318,Low Discount,Low,Medium Order,Medium Loyality
8933,Quickstop Market,08-03-2024,Dairy,Bananas,1,12,12,2,10,Small Sales,375,Low Discount,Medium,Small Order,Medium Loyality
8939,Corner Grocery,21-11-2023,Household Items,Pasta,4,19,76,2,75,High Sales,168,Low Discount,Medium,Medium Order,Medium Loyality
8941,Supersave Central,09-11-2023,Household Items,Pasta,1,11,11,2,9,Small Sales,363,Low Discount,Medium,Small Order,Medium Loyality
8951,Corner Grocery,10-04-2025,Household Items,Apples,4,23,92,5,87,High Sales,115,Low Discount,Medium,Medium Order,Medium Loyality
8953,Familyfood Express,20-01-2024,Household Items,Tomatoes,2,26,52,8,44,High Sales,210,Medium Discount,Medium,Medium Order,Medium Loyality
8962,Supersave Central,01-05-2025,Health & Wellness,Potatoes,1,26,26,3,24,Medium Sales,293,Low Discount,Medium,Small Order,Medium Loyality
8967,Familyfood Express,03-01-2024,Household Items,Tomatoes,1,8,8,1,7,Small Sales,217,Low Discount,Low,Small Order,Medium Loyality
8972,Corner Grocery,19-09-2024,Bakery,Chicken Breast,4,22,88,1,86,High Sales,52,Low Discount,Medium,Medium Order,Low Loyality
8973,Corner Grocery,05-12-2023,Personal Care,Chicken Breast,1,15,15,3,11,Small Sales,398,Low Discount,Medium,Small Order,Medium Loyality
8988,Megamart Westside,18-01-2024,Canned Goods,Salmon,3,8,24,5,19,Medium Sales,483,Low Discount,Low,Medium Order,Premium Loyality
8993,Greengrocer Plaza,19-08-2023,Personal Care,Ground Beef,5,28,140,14,126,High Sales,256,Medium Discount,Medium,Bulk Order,Medium Loyality
8994,Quickstop Market,14-06-2025,Health & Wellness,Tomatoes,2,13,26,5,21,Medium Sales,401,Low Discount,Medium,Medium Order,Premium Loyality
8996,Quickstop Market,17-04-2024,Meat & Seafood,Orange Juice,3,14,42,2,41,Medium Sales,283,Low Discount,Medium,Medium Order,Medium Loyality
9004,Corner Grocery,18-02-2024,Dairy,Ground Beef,4,27,108,11,96,High Sales,476,Medium Discount,Medium,Medium Order,Premium Loyality
9005,Quickstop Market,19-02-2025,Snacks & Candy,Tomatoes,1,14,14,3,12,Small Sales,416,Low Discount,Medium,Small Order,Premium Loyality
9008,Greengrocer Plaza,16-10-2023,Beverages,Cereal,2,28,56,8,48,High Sales,82,Medium Discount,Medium,Medium Order,Low Loyality
9011,Supersave Central,09-04-2024,Bakery,Pasta,1,4,4,0,3,Small Sales,496,No Discount,Low,Small Order,Premium Loyality
9017,Greengrocer Plaza,27-11-2024,Dairy,Cheese,4,12,48,7,39,Medium Sales,97,Medium Discount,Medium,Medium Order,Low Loyality
9019,Familyfood Express,19-09-2024,Health & Wellness,Salmon,2,24,48,4,45,Medium Sales,498,Low Discount,Medium,Medium Order,Premium Loyality
9022,Megamart Westside,09-06-2025,Snacks & Candy,Apples,1,10,10,0,10,Small Sales,402,No Discount,Medium,Small Order,Premium Loyality
9025,Supersave Central,07-02-2025,Personal Care,Potatoes,1,24,24,4,20,Medium Sales,170,Low Discount,Medium,Small Order,Medium Loyality
9031,Freshmart Downtown,27-10-2023,Frozen Foods,Apples,1,1,1,0,1,Small Sales,70,No Discount,Low,Small Order,Low Loyality
9037,Freshmart Downtown,29-07-2024,Frozen Foods,Salmon,1,17,17,4,14,Small Sales,5,Low Discount,Medium,Small Order,Low Loyality
9041,Quickstop Market,20-07-2024,Beverages,Cheese,5,15,75,7,67,High Sales,44,Medium Discount,Medium,Bulk Order,Low Loyality
9042,Greengrocer Plaza,25-10-2023,Dairy,Orange Juice,5,13,65,1,64,High Sales,387,Low Discount,Medium,Bulk Order,Medium Loyality
9044,Greengrocer Plaza,27-10-2024,Household Items,Yogurt,2,28,56,0,57,High Sales,426,No Discount,Medium,Medium Order,Premium Loyality
9047,Freshmart Downtown,09-01-2024,Frozen Foods,Orange Juice,2,4,8,0,7,Small Sales,314,No Discount,Low,Medium Order,Medium Loyality
9056,Greengrocer Plaza,03-10-2023,Frozen Foods,Onions,3,26,78,0,79,High Sales,135,No Discount,Medium,Medium Order,Medium Loyality
9061,City Fresh Store,22-09-2023,Produce,Ground Beef,5,27,135,27,107,High Sales,431,High Discount,Medium,Bulk Order,Premium Loyality
9071,Greengrocer Plaza,05-11-2023,Canned Goods,Potatoes,2,15,30,4,27,Medium Sales,460,Low Discount,Medium,Medium Order,Premium Loyality
9079,Supersave Central,28-11-2023,Snacks & Candy,Potatoes,5,22,110,4,106,High Sales,290,Low Discount,Medium,Bulk Order,Medium Loyality
9083,Supersave Central,29-03-2025,Beverages,Bread,1,5,5,0,5,Small Sales,52,No Discount,Low,Small Order,Low Loyality
9090,Greengrocer Plaza,12-07-2024,Personal Care,Chicken Breast,3,4,12,3,10,Small Sales,54,Low Discount,Low,Medium Order,Low Loyality
9092,Corner Grocery,27-06-2025,Snacks & Candy,Pasta,2,6,12,4,9,Small Sales,81,Low Discount,Low,Medium Order,Low Loyality
9094,Corner Grocery,27-08-2023,Beverages,Cheese,5,19,95,9,85,High Sales,173,Medium Discount,Medium,Bulk Order,Medium Loyality
9095,Valueplus Market,01-08-2024,Health & Wellness,Onions,3,14,42,8,34,Medium Sales,188,Medium Discount,Medium,Medium Order,Medium Loyality
9108,Valueplus Market,13-11-2024,Bakery,Ground Beef,5,3,15,2,14,Small Sales,371,Low Discount,Low,Bulk Order,Medium Loyality
9109,Valueplus Market,19-06-2024,Meat & Seafood,Yogurt,1,23,23,2,21,Medium Sales,109,Low Discount,Medium,Small Order,Medium Loyality
9115,Corner Grocery,06-10-2024,Beverages,Ground Beef,3,30,90,1,87,High Sales,300,Low Discount,Medium,Medium Order,Medium Loyality
9116,Freshmart Downtown,29-12-2023,Health & Wellness,Onions,2,11,22,0,21,Medium Sales,379,No Discount,Medium,Medium Order,Medium Loyality
9117,Familyfood Express,17-03-2024,Produce,Cereal,3,25,75,3,72,High Sales,493,Low Discount,Medium,Medium Order,Premium Loyality
9120,Freshmart Downtown,12-09-2023,Snacks & Candy,Rice,4,15,60,9,52,High Sales,328,Medium Discount,Medium,Medium Order,Medium Loyality
9123,Quickstop Market,10-11-2024,Health & Wellness,Pasta,5,10,50,4,48,High Sales,455,Low Discount,Medium,Bulk Order,Premium Loyality
9133,Megamart Westside,02-05-2024,Produce,Pasta,4,20,80,16,64,High Sales,170,Medium Discount,Medium,Medium Order,Medium Loyality
