Customer ID,Store Name,Transaction Date,Department,Product Name,Product Grouping,Department Type,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status
7883,Megamart Westside,04-06-2024,Household Items,Tomatoes,Other Items,General,3,14,42,6,35,Medium Sales,220,Medium Discount,Medium,Medium Order
7887,Unknown,23-05-2024,Canned Goods,Orange Juice,Other Items,General,1,10,10,0,10,Small Sales,157,No Discount,Medium,Small Order
7888,Megamart Westside,04-01-2025,Frozen Foods,Salmon,Meat,Food,5,16,80,3,78,High Sales,455,Low Discount,Medium,Bulk Order
7895,Supersave Central,16-05-2024,Canned Goods,Pasta,Grains,General,2,11,22,2,20,Medium Sales,102,Low Discount,Medium,Medium Order
7897,Greengrocer Plaza,18-09-2024,Meat & Seafood,Onions,Other Items,Non-Veg,2,12,24,2,23,Medium Sales,165,Low Discount,Medium,Medium Order
7899,Familyfood Express,26-03-2024,Canned Goods,Salmon,Meat,General,4,16,64,3,61,High Sales,439,Low Discount,Medium,Medium Order
7906,Quickstop Market,18-02-2024,Produce,Pasta,Grains,General,2,17,34,4,29,Medium Sales,86,Low Discount,Medium,Medium Order
7912,Corner Grocery,31-08-2023,Dairy,Onions,Other Items,Food,3,25,75,2,73,High Sales,316,Low Discount,Medium,Medium Order
7916,Greengrocer Plaza,12-11-2024,Frozen Foods,Ground Beef,Meat,Food,3,11,33,6,26,Medium Sales,457,Medium Discount,Medium,Medium Order
7919,City Fresh Store,27-01-2025,Beverages,Cheese,Dairy Product,Drinks,1,29,29,3,26,Medium Sales,87,Low Discount,Medium,Small Order
7924,Valueplus Market,27-04-2024,Dairy,Rice,Grains,Food,5,19,95,19,75,High Sales,78,Medium Discount,Medium,Bulk Order
7929,City Fresh Store,11-06-2025,Snacks & Candy,Bread,Other Items,Food,3,7,21,2,19,Medium Sales,355,Low Discount,Low,Medium Order
7930,Familyfood Express,29-01-2025,Household Items,Cereal,Other Items,General,1,6,6,0,6,Small Sales,26,No Discount,Low,Small Order
7932,Quickstop Market,18-01-2024,Beverages,Bread,Other Items,Drinks,2,28,56,6,50,High Sales,403,Medium Discount,Medium,Medium Order
7937,Quickstop Market,04-09-2024,Personal Care,Milk,Dairy Product,General,1,11,11,2,9,Small Sales,59,Low Discount,Medium,Small Order
7939,Freshmart Downtown,21-06-2024,Frozen Foods,Orange Juice,Other Items,Food,3,13,39,4,37,Medium Sales,125,Low Discount,Medium,Medium Order
7941,Greengrocer Plaza,30-04-2024,Frozen Foods,Salmon,Meat,Food,4,16,64,13,52,High Sales,342,Medium Discount,Medium,Medium Order
7947,City Fresh Store,18-08-2024,Canned Goods,Ground Beef,Meat,General,3,8,24,1,24,Medium Sales,17,Low Discount,Low,Medium Order
7951,Quickstop Market,24-01-2025,Frozen Foods,Onions,Other Items,Food,5,2,10,2,10,Small Sales,50,Low Discount,Low,Bulk Order
7955,Corner Grocery,07-10-2023,Personal Care,Chicken Breast,Meat,General,1,25,25,1,24,Medium Sales,132,Low Discount,Medium,Small Order
7965,Familyfood Express,23-01-2024,Produce,Pasta,Grains,General,4,21,84,2,80,High Sales,308,Low Discount,Medium,Medium Order
7971,Megamart Westside,08-03-2025,Household Items,Eggs,Other Items,General,5,28,140,2,140,High Sales,428,Low Discount,Medium,Bulk Order
7981,Valueplus Market,14-12-2023,Personal Care,Chicken Breast,Meat,General,2,14,28,2,26,Medium Sales,16,Low Discount,Medium,Medium Order
7985,Megamart Westside,30-07-2024,Canned Goods,Salmon,Meat,General,2,14,28,6,23,Medium Sales,380,Medium Discount,Medium,Medium Order
7992,Freshmart Downtown,05-04-2024,Health & Wellness,Bread,Other Items,General,3,15,45,4,40,Medium Sales,23,Low Discount,Medium,Medium Order
7999,Quickstop Market,11-10-2024,Frozen Foods,Cereal,Other Items,Food,3,13,39,4,34,Medium Sales,284,Low Discount,Medium,Medium Order
8007,Greengrocer Plaza,15-10-2024,Personal Care,Orange Juice,Other Items,General,1,29,29,3,26,Medium Sales,278,Low Discount,Medium,Small Order
8009,Freshmart Downtown,11-01-2024,Bakery,Apples,Other Items,Food,1,19,19,3,16,Small Sales,168,Low Discount,Medium,Small Order
8015,Freshmart Downtown,13-12-2023,Meat & Seafood,Onions,Other Items,Non-Veg,3,29,87,17,69,High Sales,167,Medium Discount,Medium,Medium Order
8019,Greengrocer Plaza,04-07-2025,Frozen Foods,Carrots,Other Items,Food,5,11,55,0,54,High Sales,419,No Discount,Medium,Bulk Order
8022,Megamart Westside,20-11-2023,Beverages,Apples,Other Items,Drinks,3,28,84,0,83,High Sales,302,No Discount,Medium,Medium Order
8025,Freshmart Downtown,31-03-2024,Bakery,Orange Juice,Other Items,Food,4,18,72,3,70,High Sales,90,Low Discount,Medium,Medium Order
8030,Valueplus Market,24-05-2025,Snacks & Candy,Orange Juice,Other Items,Food,4,5,20,4,17,Medium Sales,446,Low Discount,Low,Medium Order
8032,Freshmart Downtown,08-08-2023,Dairy,Onions,Other Items,Food,5,12,60,12,48,High Sales,204,Medium Discount,Medium,Bulk Order
8033,Freshmart Downtown,25-10-2024,Household Items,Apples,Other Items,General,4,19,76,11,64,High Sales,45,Medium Discount,Medium,Medium Order
8034,Megamart Westside,05-03-2024,Health & Wellness,Chicken Breast,Meat,General,5,5,25,5,18,Medium Sales,360,Low Discount,Low,Bulk Order
8035,Freshmart Downtown,07-04-2024,Beverages,Chicken Breast,Meat,Drinks,3,17,51,8,44,High Sales,312,Medium Discount,Medium,Medium Order
8037,Corner Grocery,04-06-2024,Personal Care,Cheese,Dairy Product,General,3,23,69,10,58,High Sales,214,Medium Discount,Medium,Medium Order
8043,Valueplus Market,08-04-2025,Frozen Foods,Chicken Breast,Meat,Food,3,12,36,7,28,Medium Sales,113,Medium Discount,Medium,Medium Order
8048,Supersave Central,23-10-2023,Health & Wellness,Salmon,Meat,General,5,27,135,0,135,High Sales,236,No Discount,Medium,Bulk Order
8052,Quickstop Market,28-10-2023,Frozen Foods,Bread,Other Items,Food,2,8,16,4,12,Small Sales,104,Low Discount,Low,Medium Order
8054,Corner Grocery,24-04-2025,Health & Wellness,Bananas,Other Items,General,5,15,75,0,75,High Sales,198,No Discount,Medium,Bulk Order
8055,Greengrocer Plaza,21-12-2023,Bakery,Carrots,Other Items,Food,4,28,112,0,113,High Sales,445,No Discount,Medium,Medium Order
8056,Greengrocer Plaza,28-11-2023,Personal Care,Pasta,Grains,General,5,25,125,0,123,High Sales,294,No Discount,Medium,Bulk Order
8062,Greengrocer Plaza,08-05-2024,Snacks & Candy,Chicken Breast,Meat,Food,1,14,14,1,13,Small Sales,355,Low Discount,Medium,Small Order
8066,Familyfood Express,30-09-2023,Beverages,Cereal,Other Items,Drinks,4,11,44,7,38,Medium Sales,478,Medium Discount,Medium,Medium Order
8075,Corner Grocery,21-10-2023,Meat & Seafood,Salmon,Meat,Non-Veg,5,11,55,0,56,High Sales,170,No Discount,Medium,Bulk Order
8078,Freshmart Downtown,27-02-2025,Produce,Bread,Other Items,General,1,25,25,5,20,Medium Sales,342,Low Discount,Medium,Small Order
8080,Corner Grocery,09-06-2024,Snacks & Candy,Bananas,Other Items,Food,3,17,51,5,46,High Sales,251,Low Discount,Medium,Medium Order
8096,Megamart Westside,06-05-2025,Dairy,Potatoes,Other Items,Food,3,16,48,7,42,Medium Sales,315,Medium Discount,Medium,Medium Order
8102,City Fresh Store,14-05-2024,Canned Goods,Carrots,Other Items,General,5,24,120,24,95,High Sales,369,High Discount,Medium,Bulk Order
8109,Megamart Westside,19-12-2024,Frozen Foods,Apples,Other Items,Food,4,14,56,6,52,High Sales,225,Medium Discount,Medium,Medium Order
8118,Supersave Central,05-11-2023,Snacks & Candy,Potatoes,Other Items,Food,4,15,60,4,56,High Sales,392,Low Discount,Medium,Medium Order
8119,Valueplus Market,01-05-2024,Beverages,Eggs,Other Items,Drinks,5,27,135,2,132,High Sales,71,Low Discount,Medium,Bulk Order
8121,Corner Grocery,08-03-2024,Produce,Pasta,Grains,General,2,23,46,3,43,Medium Sales,406,Low Discount,Medium,Medium Order
8126,Supersave Central,07-03-2024,Beverages,Bananas,Other Items,Drinks,1,17,17,2,15,Small Sales,34,Low Discount,Medium,Small Order
8136,Freshmart Downtown,09-05-2025,Meat & Seafood,Ground Beef,Meat,Non-Veg,5,29,145,5,143,High Sales,488,Low Discount,Medium,Bulk Order
8138,Familyfood Express,06-11-2024,Health & Wellness,Orange Juice,Other Items,General,3,7,21,0,21,Medium Sales,65,No Discount,Low,Medium Order
8140,Megamart Westside,18-08-2024,Snacks & Candy,Salmon,Meat,Food,5,21,105,3,102,High Sales,77,Low Discount,Medium,Bulk Order
8141,Megamart Westside,12-12-2024,Health & Wellness,Tomatoes,Other Items,General,2,25,50,4,47,High Sales,285,Low Discount,Medium,Medium Order
8144,Corner Grocery,08-08-2023,Bakery,Cheese,Dairy Product,Food,5,23,115,0,117,High Sales,471,No Discount,Medium,Bulk Order
8155,Corner Grocery,23-05-2025,Bakery,Tomatoes,Other Items,Food,2,3,6,5,2,Small Sales,299,Low Discount,Low,Medium Order
8167,City Fresh Store,17-10-2023,Canned Goods,Rice,Grains,General,1,20,20,0,20,Medium Sales,463,No Discount,Medium,Small Order
8170,Freshmart Downtown,09-09-2023,Health & Wellness,Cereal,Other Items,General,4,4,16,2,14,Small Sales,176,Low Discount,Low,Medium Order
8172,Quickstop Market,13-07-2024,Beverages,Bread,Other Items,Drinks,5,23,115,3,110,High Sales,297,Low Discount,Medium,Bulk Order
8178,City Fresh Store,17-02-2025,Snacks & Candy,Pasta,Grains,Food,3,29,87,0,88,High Sales,352,No Discount,Medium,Medium Order
8179,Greengrocer Plaza,15-05-2025,Personal Care,Apples,Other Items,General,1,8,8,3,5,Small Sales,224,Low Discount,Low,Small Order
8191,Greengrocer Plaza,05-02-2024,Household Items,Rice,Grains,General,2,24,48,5,43,Medium Sales,488,Low Discount,Medium,Medium Order
8202,Familyfood Express,24-06-2024,Meat & Seafood,Cheese,Dairy Product,Non-Veg,4,12,48,0,49,Medium Sales,337,No Discount,Medium,Medium Order
8204,Freshmart Downtown,01-07-2025,Snacks & Candy,Milk,Dairy Product,Food,2,27,54,5,49,High Sales,29,Low Discount,Medium,Medium Order
8205,Freshmart Downtown,29-09-2023,Frozen Foods,Yogurt,Dairy Product,Food,1,2,2,4,-2,Small Sales,410,Low Discount,Low,Small Order
8206,Freshmart Downtown,06-10-2023,Bakery,Eggs,Other Items,Food,4,28,112,2,110,High Sales,153,Low Discount,Medium,Medium Order
8213,Supersave Central,23-10-2023,Personal Care,Tomatoes,Other Items,General,5,29,145,0,146,High Sales,326,No Discount,Medium,Bulk Order
8218,Familyfood Express,30-07-2024,Canned Goods,Bread,Other Items,General,3,16,48,0,47,Medium Sales,153,No Discount,Medium,Medium Order
8222,Greengrocer Plaza,01-09-2023,Health & Wellness,Salmon,Meat,General,5,14,70,14,56,High Sales,358,Medium Discount,Medium,Bulk Order
8231,Familyfood Express,04-10-2024,Health & Wellness,Pasta,Grains,General,3,18,54,11,44,High Sales,477,Medium Discount,Medium,Medium Order
8238,Familyfood Express,15-07-2024,Bakery,Bread,Other Items,Food,5,14,70,5,65,High Sales,360,Low Discount,Medium,Bulk Order
8239,Supersave Central,08-10-2024,Frozen Foods,Cheese,Dairy Product,Food,1,19,19,4,15,Small Sales,123,Low Discount,Medium,Small Order
8242,City Fresh Store,19-03-2025,Dairy,Onions,Other Items,Food,2,23,46,9,36,Medium Sales,287,Medium Discount,Medium,Medium Order
8245,Freshmart Downtown,18-07-2025,Dairy,Pasta,Grains,Food,3,1,3,0,4,Small Sales,444,No Discount,Low,Medium Order
8247,Valueplus Market,28-12-2024,Meat & Seafood,Potatoes,Other Items,Non-Veg,4,16,64,6,57,High Sales,346,Medium Discount,Medium,Medium Order
8248,Valueplus Market,04-06-2025,Snacks & Candy,Salmon,Meat,Food,1,20,20,4,16,Medium Sales,33,Low Discount,Medium,Small Order
8251,Freshmart Downtown,24-11-2024,Personal Care,Milk,Dairy Product,General,1,28,28,3,26,Medium Sales,342,Low Discount,Medium,Small Order
8253,Familyfood Express,24-03-2024,Frozen Foods,Orange Juice,Other Items,Food,4,16,64,0,63,High Sales,325,No Discount,Medium,Medium Order
8259,Valueplus Market,02-01-2025,Produce,Bananas,Other Items,General,1,1,1,0,1,Small Sales,50,No Discount,Low,Small Order
8264,City Fresh Store,17-07-2024,Beverages,Bananas,Other Items,Drinks,3,7,21,4,17,Medium Sales,275,Low Discount,Low,Medium Order
8265,City Fresh Store,26-04-2025,Household Items,Ground Beef,Meat,General,2,15,30,0,30,Medium Sales,486,No Discount,Medium,Medium Order
8267,Familyfood Express,03-10-2023,Household Items,Milk,Dairy Product,General,1,18,18,2,16,Small Sales,322,Low Discount,Medium,Small Order
8272,Greengrocer Plaza,06-05-2024,Household Items,Cheese,Dairy Product,General,1,4,4,3,1,Small Sales,292,Low Discount,Low,Small Order
8291,Megamart Westside,14-08-2023,Frozen Foods,Cheese,Dairy Product,Food,3,12,36,5,29,Medium Sales,473,Low Discount,Medium,Medium Order
8292,Quickstop Market,14-10-2023,Bakery,Bananas,Other Items,Food,5,19,95,5,89,High Sales,348,Low Discount,Medium,Bulk Order
8305,Corner Grocery,17-11-2024,Meat & Seafood,Eggs,Other Items,Non-Veg,5,5,25,5,19,Medium Sales,364,Low Discount,Low,Bulk Order
8311,Greengrocer Plaza,20-01-2024,Personal Care,Bananas,Other Items,General,4,20,80,2,80,High Sales,180,Low Discount,Medium,Medium Order
8319,Supersave Central,20-09-2024,Personal Care,Chicken Breast,Meat,General,1,7,7,1,6,Small Sales,5,Low Discount,Low,Small Order
8325,Greengrocer Plaza,08-09-2023,Canned Goods,Rice,Grains,General,3,10,30,6,23,Medium Sales,248,Medium Discount,Medium,Medium Order
8344,Valueplus Market,02-04-2025,Household Items,Apples,Other Items,General,4,17,68,10,58,High Sales,22,Medium Discount,Medium,Medium Order
8353,Valueplus Market,12-10-2024,Bakery,Chicken Breast,Meat,Food,5,19,95,0,94,High Sales,66,No Discount,Medium,Bulk Order
8354,City Fresh Store,17-01-2025,Dairy,Bread,Other Items,Food,4,27,108,2,106,High Sales,147,Low Discount,Medium,Medium Order
8355,Megamart Westside,04-02-2024,Snacks & Candy,Tomatoes,Other Items,Food,3,18,54,4,49,High Sales,413,Low Discount,Medium,Medium Order
8357,Quickstop Market,13-11-2024,Beverages,Pasta,Grains,Drinks,1,15,15,2,13,Small Sales,296,Low Discount,Medium,Small Order
8361,Corner Grocery,10-07-2025,Frozen Foods,Milk,Dairy Product,Food,4,16,64,10,56,High Sales,358,Medium Discount,Medium,Medium Order
8365,Greengrocer Plaza,02-08-2024,Canned Goods,Orange Juice,Other Items,General,5,28,140,28,113,High Sales,267,High Discount,Medium,Bulk Order
8366,Quickstop Market,15-02-2024,Beverages,Milk,Dairy Product,Drinks,5,1,5,1,5,Small Sales,395,Low Discount,Low,Bulk Order
8369,Unknown,25-05-2025,Produce,Milk,Dairy Product,General,5,9,45,7,37,Medium Sales,33,Medium Discount,Low,Bulk Order
8371,Familyfood Express,21-05-2024,Beverages,Carrots,Other Items,Drinks,5,12,60,2,59,High Sales,58,Low Discount,Medium,Bulk Order
8378,Greengrocer Plaza,22-03-2025,Health & Wellness,Tomatoes,Other Items,General,4,21,84,5,81,High Sales,498,Low Discount,Medium,Medium Order
8381,Familyfood Express,12-07-2025,Produce,Ground Beef,Meat,General,1,14,14,0,14,Small Sales,470,No Discount,Medium,Small Order
8385,Freshmart Downtown,12-02-2024,Canned Goods,Bananas,Other Items,General,4,26,104,2,101,High Sales,372,Low Discount,Medium,Medium Order
8389,Greengrocer Plaza,30-11-2024,Bakery,Potatoes,Other Items,Food,1,14,14,3,11,Small Sales,243,Low Discount,Medium,Small Order
8391,Greengrocer Plaza,24-06-2025,Personal Care,Ground Beef,Meat,General,4,12,48,7,42,Medium Sales,465,Medium Discount,Medium,Medium Order
8398,Valueplus Market,26-06-2025,Meat & Seafood,Tomatoes,Other Items,Non-Veg,2,18,36,0,36,Medium Sales,442,No Discount,Medium,Medium Order
8404,Megamart Westside,05-09-2023,Beverages,Onions,Other Items,Drinks,2,16,32,3,30,Medium Sales,62,Low Discount,Medium,Medium Order
8405,Freshmart Downtown,04-10-2023,Bakery,Apples,Other Items,Food,4,10,40,4,37,Medium Sales,292,Low Discount,Medium,Medium Order
8408,City Fresh Store,11-10-2024,Canned Goods,Cheese,Dairy Product,General,1,22,22,0,22,Medium Sales,459,No Discount,Medium,Small Order
8412,Unknown,10-04-2024,Household Items,Salmon,Meat,General,1,3,3,1,3,Small Sales,190,Low Discount,Low,Small Order
8417,City Fresh Store,05-03-2024,Health & Wellness,Onions,Other Items,General,4,11,44,2,44,Medium Sales,221,Low Discount,Medium,Medium Order
8428,Megamart Westside,24-11-2024,Beverages,Apples,Other Items,Drinks,4,27,108,0,108,High Sales,496,No Discount,Medium,Medium Order
8430,Greengrocer Plaza,11-06-2024,Beverages,Carrots,Other Items,Drinks,1,24,24,5,19,Medium Sales,463,Low Discount,Medium,Small Order
8432,Supersave Central,27-04-2024,Health & Wellness,Salmon,Meat,General,3,24,72,7,66,High Sales,133,Medium Discount,Medium,Medium Order
8433,Megamart Westside,02-09-2024,Canned Goods,Potatoes,Other Items,General,4,24,96,10,87,High Sales,330,Medium Discount,Medium,Medium Order
8434,Megamart Westside,04-03-2024,Household Items,Yogurt,Dairy Product,General,2,11,22,1,21,Medium Sales,90,Low Discount,Medium,Medium Order
8438,Quickstop Market,01-10-2023,Snacks & Candy,Cereal,Other Items,Food,3,9,27,3,23,Medium Sales,150,Low Discount,Low,Medium Order
8444,Quickstop Market,17-12-2024,Meat & Seafood,Rice,Grains,Non-Veg,1,29,29,0,29,Medium Sales,31,No Discount,Medium,Small Order
8450,Valueplus Market,17-10-2023,Frozen Foods,Cereal,Other Items,Food,4,12,48,7,42,Medium Sales,80,Medium Discount,Medium,Medium Order
8454,Valueplus Market,15-03-2024,Frozen Foods,Apples,Other Items,Food,1,20,20,2,18,Medium Sales,13,Low Discount,Medium,Small Order
8457,Supersave Central,06-09-2024,Personal Care,Bananas,Other Items,General,1,6,6,1,5,Small Sales,101,Low Discount,Low,Small Order
8460,Freshmart Downtown,31-07-2025,Personal Care,Pasta,Grains,General,5,27,135,0,135,High Sales,276,No Discount,Medium,Bulk Order
8471,Valueplus Market,22-05-2024,Meat & Seafood,Bread,Other Items,Non-Veg,4,13,52,1,52,High Sales,192,Low Discount,Medium,Medium Order
8479,City Fresh Store,07-08-2023,Beverages,Carrots,Other Items,Drinks,1,28,28,0,28,Medium Sales,416,No Discount,Medium,Small Order
8483,Quickstop Market,13-08-2023,Bakery,Eggs,Other Items,Food,3,2,6,2,3,Small Sales,333,Low Discount,Low,Medium Order
8486,Familyfood Express,18-08-2023,Snacks & Candy,Eggs,Other Items,Food,5,25,125,25,99,High Sales,93,High Discount,Medium,Bulk Order
8487,Familyfood Express,30-11-2023,Canned Goods,Salmon,Meat,General,5,21,105,3,102,High Sales,445,Low Discount,Medium,Bulk Order
8489,City Fresh Store,24-09-2023,Dairy,Eggs,Other Items,Food,1,11,11,2,9,Small Sales,104,Low Discount,Medium,Small Order
8491,Corner Grocery,09-02-2024,Health & Wellness,Rice,Grains,General,1,8,8,1,6,Small Sales,375,Low Discount,Low,Small Order
8492,Supersave Central,19-10-2024,Canned Goods,Potatoes,Other Items,General,5,15,75,0,73,High Sales,497,No Discount,Medium,Bulk Order
8498,Megamart Westside,04-09-2023,Beverages,Ground Beef,Meat,Drinks,5,7,35,4,32,Medium Sales,465,Low Discount,Low,Bulk Order
8501,Greengrocer Plaza,28-11-2024,Meat & Seafood,Orange Juice,Other Items,Non-Veg,4,20,80,8,72,High Sales,72,Medium Discount,Medium,Medium Order
8504,Megamart Westside,18-12-2024,Produce,Eggs,Other Items,General,1,20,20,3,17,Medium Sales,429,Low Discount,Medium,Small Order
8508,Greengrocer Plaza,01-12-2024,Snacks & Candy,Rice,Grains,Food,3,7,21,3,19,Medium Sales,398,Low Discount,Low,Medium Order
8511,Valueplus Market,12-12-2024,Meat & Seafood,Orange Juice,Other Items,Non-Veg,2,4,8,0,8,Small Sales,84,No Discount,Low,Medium Order
8517,Quickstop Market,25-11-2023,Personal Care,Rice,Grains,General,4,10,40,2,40,Medium Sales,356,Low Discount,Medium,Medium Order
8518,Freshmart Downtown,22-12-2024,Health & Wellness,Bananas,Other Items,General,3,7,21,4,18,Medium Sales,494,Low Discount,Low,Medium Order
8520,City Fresh Store,18-10-2024,Frozen Foods,Bread,Other Items,Food,2,27,54,8,47,High Sales,430,Medium Discount,Medium,Medium Order
8527,City Fresh Store,26-09-2024,Snacks & Candy,Yogurt,Dairy Product,Food,1,4,4,0,3,Small Sales,220,No Discount,Low,Small Order
8529,Quickstop Market,19-08-2023,Dairy,Potatoes,Other Items,Food,5,19,95,3,90,High Sales,289,Low Discount,Medium,Bulk Order
8532,Megamart Westside,06-02-2025,Meat & Seafood,Pasta,Grains,Non-Veg,1,23,23,2,21,Medium Sales,15,Low Discount,Medium,Small Order
8538,Freshmart Downtown,14-05-2025,Beverages,Carrots,Other Items,Drinks,1,3,3,3,0,Small Sales,120,Low Discount,Low,Small Order
8541,Quickstop Market,04-05-2024,Health & Wellness,Yogurt,Dairy Product,General,5,13,65,7,59,High Sales,327,Medium Discount,Medium,Bulk Order
8546,Corner Grocery,01-05-2024,Frozen Foods,Milk,Dairy Product,Food,3,3,9,0,10,Small Sales,73,No Discount,Low,Medium Order
8555,City Fresh Store,14-12-2024,Household Items,Bananas,Other Items,General,5,29,145,22,122,High Sales,434,High Discount,Medium,Bulk Order
8563,Supersave Central,07-02-2025,Meat & Seafood,Eggs,Other Items,Non-Veg,1,13,13,3,10,Small Sales,433,Low Discount,Medium,Small Order
8564,Supersave Central,26-12-2023,Canned Goods,Chicken Breast,Meat,General,2,10,20,0,20,Medium Sales,93,No Discount,Medium,Medium Order
8570,Quickstop Market,25-10-2023,Health & Wellness,Orange Juice,Other Items,General,4,13,52,10,40,High Sales,470,Medium Discount,Medium,Medium Order
8573,Megamart Westside,27-05-2024,Household Items,Onions,Other Items,General,2,13,26,4,23,Medium Sales,21,Low Discount,Medium,Medium Order
8575,Greengrocer Plaza,10-01-2025,Frozen Foods,Tomatoes,Other Items,Food,2,18,36,7,28,Medium Sales,437,Medium Discount,Medium,Medium Order
8579,City Fresh Store,17-02-2024,Frozen Foods,Cereal,Other Items,Food,1,15,15,3,12,Small Sales,38,Low Discount,Medium,Small Order
8581,Unknown,30-10-2024,Bakery,Bananas,Other Items,Food,1,17,17,3,14,Small Sales,228,Low Discount,Medium,Small Order
8585,Supersave Central,11-01-2025,Personal Care,Chicken Breast,Meat,General,5,24,120,2,117,High Sales,431,Low Discount,Medium,Bulk Order
8586,City Fresh Store,17-07-2025,Health & Wellness,Eggs,Other Items,General,5,4,20,3,17,Medium Sales,66,Low Discount,Low,Bulk Order
8606,City Fresh Store,13-07-2025,Beverages,Tomatoes,Other Items,Drinks,1,22,22,2,21,Medium Sales,145,Low Discount,Medium,Small Order
8612,Supersave Central,06-01-2025,Bakery,Cereal,Other Items,Food,2,12,24,2,22,Medium Sales,426,Low Discount,Medium,Medium Order
8613,Familyfood Express,22-10-2024,Snacks & Candy,Potatoes,Other Items,Food,1,29,29,1,28,Medium Sales,72,Low Discount,Medium,Small Order
8620,Familyfood Express,09-06-2025,Health & Wellness,Bananas,Other Items,General,3,11,33,2,32,Medium Sales,317,Low Discount,Medium,Medium Order
8622,Freshmart Downtown,06-07-2025,Produce,Yogurt,Dairy Product,General,4,18,72,4,67,High Sales,166,Low Discount,Medium,Medium Order
8632,Familyfood Express,16-01-2025,Bakery,Rice,Grains,Food,2,7,14,2,12,Small Sales,134,Low Discount,Low,Medium Order
8633,Quickstop Market,24-06-2024,Snacks & Candy,Rice,Grains,Food,4,24,96,19,76,High Sales,184,Medium Discount,Medium,Medium Order
8639,Greengrocer Plaza,24-09-2024,Produce,Potatoes,Other Items,General,3,1,3,2,1,Small Sales,180,Low Discount,Low,Medium Order
8651,Supersave Central,07-06-2025,Meat & Seafood,Apples,Other Items,Non-Veg,1,19,19,2,17,Small Sales,195,Low Discount,Medium,Small Order
8657,Valueplus Market,21-07-2025,Snacks & Candy,Salmon,Meat,Food,2,24,48,10,39,Medium Sales,322,Medium Discount,Medium,Medium Order
8668,Freshmart Downtown,20-09-2024,Household Items,Tomatoes,Other Items,General,4,1,4,0,4,Small Sales,180,No Discount,Low,Medium Order
8682,Corner Grocery,15-07-2024,Household Items,Cereal,Other Items,General,3,15,45,5,41,Medium Sales,340,Low Discount,Medium,Medium Order
8684,Quickstop Market,09-07-2025,Produce,Rice,Grains,General,5,13,65,0,63,High Sales,115,No Discount,Medium,Bulk Order
8685,Familyfood Express,20-07-2024,Household Items,Salmon,Meat,General,2,12,24,1,22,Medium Sales,350,Low Discount,Medium,Medium Order
8692,Valueplus Market,05-04-2025,Personal Care,Chicken Breast,Meat,General,1,15,15,0,15,Small Sales,66,No Discount,Medium,Small Order
8699,Quickstop Market,20-03-2024,Snacks & Candy,Tomatoes,Other Items,Food,4,22,88,13,76,High Sales,298,Medium Discount,Medium,Medium Order
8700,Familyfood Express,03-05-2024,Canned Goods,Pasta,Grains,General,1,16,16,2,14,Small Sales,281,Low Discount,Medium,Small Order
8702,Corner Grocery,09-09-2023,Snacks & Candy,Chicken Breast,Meat,Food,4,20,80,12,69,High Sales,291,Medium Discount,Medium,Medium Order
8710,Supersave Central,15-03-2024,Bakery,Ground Beef,Meat,Food,4,6,24,4,21,Medium Sales,127,Low Discount,Low,Medium Order
8711,Familyfood Express,26-01-2024,Health & Wellness,Onions,Other Items,General,3,5,15,4,10,Small Sales,155,Low Discount,Low,Medium Order
8714,City Fresh Store,17-03-2025,Personal Care,Pasta,Grains,General,5,16,80,8,70,High Sales,363,Medium Discount,Medium,Bulk Order
8717,Valueplus Market,27-03-2025,Canned Goods,Milk,Dairy Product,General,1,21,21,4,17,Medium Sales,209,Low Discount,Medium,Small Order
8726,Valueplus Market,14-06-2025,Bakery,Bananas,Other Items,Food,5,18,90,13,75,High Sales,293,Medium Discount,Medium,Bulk Order
8734,Supersave Central,31-08-2023,Canned Goods,Cereal,Other Items,General,1,5,5,1,5,Small Sales,234,Low Discount,Low,Small Order
8739,Megamart Westside,24-10-2023,Produce,Apples,Other Items,General,2,28,56,3,54,High Sales,491,Low Discount,Medium,Medium Order
8740,City Fresh Store,28-01-2025,Snacks & Candy,Eggs,Other Items,Food,4,26,104,15,88,High Sales,307,Medium Discount,Medium,Medium Order
8744,Megamart Westside,11-02-2024,Dairy,Salmon,Meat,Food,1,16,16,0,16,Small Sales,233,No Discount,Medium,Small Order
8749,Supersave Central,25-04-2025,Snacks & Candy,Eggs,Other Items,Food,1,15,15,2,12,Small Sales,496,Low Discount,Medium,Small Order
8752,Megamart Westside,14-04-2025,Personal Care,Salmon,Meat,General,1,21,21,5,16,Medium Sales,367,Low Discount,Medium,Small Order
8761,Corner Grocery,13-09-2024,Meat & Seafood,Bananas,Other Items,Non-Veg,5,5,25,0,23,Medium Sales,271,No Discount,Low,Bulk Order
8770,Valueplus Market,28-09-2023,Personal Care,Chicken Breast,Meat,General,2,17,34,5,28,Medium Sales,281,Low Discount,Medium,Medium Order
8775,Freshmart Downtown,29-02-2024,Household Items,Cereal,Other Items,General,3,16,48,7,40,Medium Sales,352,Medium Discount,Medium,Medium Order
8777,Greengrocer Plaza,21-07-2024,Dairy,Carrots,Other Items,Food,2,8,16,2,14,Small Sales,317,Low Discount,Low,Medium Order
